x,y,tvd,md,well
452189.6364,6784852.467,1934.989289,1949.846023,C7
452190.1494,6784852.467,1935.847995,1950.846328,C7
452190.6625,6784852.467,1936.706702,1951.846633,C7
452191.1776,6784852.467,1937.564178,1952.846939,C7
452191.6972,6784852.467,1938.418924,1953.847236,C7
452192.2197,6784852.467,1939.27193,1954.84754,C7
452192.7426,6784852.467,1940.124687,1955.847845,C7
452193.2658,6784852.467,1940.977215,1956.84815,C7
452193.7916,6784852.467,1941.828198,1957.848448,C7
452194.3212,6784852.467,1942.676788,1958.848754,C7
452194.8526,6784852.467,1943.524287,1959.849059,C7
452195.384,6784852.467,1944.371786,1960.849363,C7
452195.9164,6784852.467,1945.21864,1961.849668,C7
452196.4518,6784852.467,1946.063588,1962.849963,C7
452196.9901,6784852.467,1946.906681,1963.850268,C7
452197.5294,6784852.467,1947.749165,1964.850573,C7
452198.0687,6784852.467,1948.59165,1965.850878,C7
452198.6095,6784852.467,1949.433119,1966.851183,C7
452199.1538,6784852.467,1950.272377,1967.851484,C7
452199.7002,6784852.467,1951.110275,1968.851789,C7
452200.2469,6784852.467,1951.948002,1969.852093,C7
452200.7938,6784852.467,1952.785512,1970.852398,C7
452201.3429,6784852.467,1953.62168,1971.852698,C7
452201.8949,6784852.467,1954.45583,1972.853003,C7
452202.4484,6784852.467,1955.289075,1973.853308,C7
452203.0019,6784852.467,1956.12232,1974.853613,C7
452203.5561,6784852.467,1956.955009,1975.853918,C7
452204.1128,6784852.467,1957.786086,1976.854216,C7
452204.6718,6784852.467,1958.615627,1977.854521,C7
452205.2316,6784852.467,1959.444675,1978.854826,C7
452205.7913,6784852.467,1960.273724,1979.855131,C7
452206.3522,6784852.467,1961.10193,1980.855436,C7
452206.9159,6784852.467,1961.928315,1981.855738,C7
452207.4811,6784852.467,1962.753595,1982.856043,C7
452208.0466,6784852.467,1963.578744,1983.856348,C7
452208.6123,6784852.467,1964.403716,1984.856652,C7
452209.1796,6784852.467,1965.227614,1985.856954,C7
452209.7492,6784852.467,1966.049896,1986.85726,C7
452210.3199,6784852.467,1966.871453,1987.857564,C7
452210.8905,6784852.467,1967.693011,1988.857869,C7
452211.4618,6784852.467,1968.514141,1989.858174,C7
452212.0349,6784852.467,1969.334021,1990.858475,C7
452212.6096,6784852.467,1970.152695,1991.85878,C7
452213.185,6784852.467,1970.970979,1992.859084,C7
452213.7603,6784852.467,1971.789264,1993.859389,C7
452214.3366,6784852.467,1972.606924,1994.859694,C7
452214.9147,6784852.467,1973.423221,1995.859998,C7
452215.4941,6784852.467,1974.238668,1996.860302,C7
452216.0736,6784852.467,1975.054005,1997.860607,C7
452216.6533,6784852.467,1975.869182,1998.860912,C7
452217.2346,6784852.467,1976.683261,1999.861214,C7
452217.8183,6784852.467,1977.495625,2000.861519,C7
452218.403,6784852.467,1978.30721,2001.861824,C7
452218.9878,6784852.467,1979.118795,2002.862129,C7
452219.5725,6784852.467,1979.930379,2003.862433,C7
452220.1573,6784852.467,1980.741963,2004.862738,C7
452220.7421,6784852.467,1981.553548,2005.863043,C7
452221.3268,6784852.467,1982.365133,2006.863348,C7
452221.9116,6784852.467,1983.176717,2007.863652,C7
452222.4974,6784852.467,1983.987527,2008.863957,C7
452223.0856,6784852.467,1984.796594,2009.864259,C7
452223.6754,6784852.467,1985.604504,2010.864564,C7
452224.2655,6784852.467,1986.412224,2011.864869,C7
452224.8556,6784852.467,1987.219944,2012.865174,C7
452225.4457,6784852.467,1988.027663,2013.865478,C7
452226.0358,6784852.467,1988.835383,2014.865783,C7
452226.6259,6784852.467,1989.643104,2015.866088,C7
452227.2159,6784852.467,1990.450824,2016.866393,C7
452227.8064,6784852.467,1991.258282,2017.866697,C7
452228.398,6784852.467,1992.064863,2018.867,C7
452228.991,6784852.467,1992.870471,2019.867305,C7
452229.5844,6784852.467,1993.675723,2020.86761,C7
452230.1779,6784852.467,1994.480973,2021.867914,C7
452230.7713,6784852.467,1995.286225,2022.868219,C7
452231.3648,6784852.467,1996.091476,2023.868524,C7
452231.9582,6784852.467,1996.896728,2024.868829,C7
452232.5517,6784852.467,1997.701978,2025.869133,C7
452233.1451,6784852.467,1998.507224,2026.869438,C7
452233.7389,6784852.467,1999.312244,2027.869743,C7
452234.3332,6784852.467,2000.116835,2028.870048,C7
452234.9279,6784852.467,2000.921214,2029.870353,C7
452235.5225,6784852.467,2001.725591,2030.870657,C7
452236.1171,6784852.467,2002.52997,2031.870962,C7
452236.7118,6784852.467,2003.334349,2032.871267,C7
452237.3064,6784852.467,2004.138728,2033.871572,C7
452237.901,6784852.467,2004.943106,2034.871876,C7
452238.4956,6784852.467,2005.747484,2035.872181,C7
452239.0903,6784852.467,2006.551863,2036.872486,C7
452239.6849,6784852.467,2007.356242,2037.872791,C7
452240.2795,6784852.467,2008.16062,2038.873095,C7
452240.8742,6784852.467,2008.964998,2039.8734,C7
452241.4688,6784852.467,2009.769377,2040.873705,C7
452242.0634,6784852.467,2010.573756,2041.87401,C7
452242.6581,6784852.467,2011.378134,2042.874314,C7
452243.2527,6784852.467,2012.182512,2043.874619,C7
452243.8473,6784852.467,2012.986891,2044.874924,C7
452244.4418,6784852.467,2013.79137,2045.875229,C7
452245.0355,6784852.467,2014.596438,2046.875533,C7
452245.628,6784852.467,2015.402383,2047.875837,C7
452246.22,6784852.467,2016.208717,2048.876142,C7
452246.812,6784852.467,2017.01505,2049.876447,C7
452247.4039,6784852.467,2017.821384,2050.876752,C7
452247.9959,6784852.467,2018.627717,2051.877056,C7
452248.5879,6784852.467,2019.434051,2052.877361,C7
452249.1799,6784852.467,2020.240385,2053.877666,C7
452249.7718,6784852.467,2021.046719,2054.877971,C7
452250.363,6784852.467,2021.853668,2055.878276,C7
452250.9522,6784852.467,2022.662019,2056.878578,C7
452251.5401,6784852.467,2023.471338,2057.878883,C7
452252.1277,6784852.467,2024.280833,2058.879188,C7
452252.7154,6784852.467,2025.090327,2059.879492,C7
452253.303,6784852.467,2025.899823,2060.879797,C7
452253.8907,6784852.467,2026.709318,2061.880102,C7
452254.4783,6784852.467,2027.518813,2062.880407,C7
452255.0659,6784852.467,2028.328308,2063.880711,C7
452255.6532,6784852.467,2029.138075,2064.881016,C7
452256.239,6784852.467,2029.948918,2065.881318,C7
452256.8229,6784852.467,2030.7611,2066.881623,C7
452257.4061,6784852.467,2031.573813,2067.881928,C7
452257.9893,6784852.467,2032.386526,2068.882232,C7
452258.5719,6784852.467,2033.199637,2069.882537,C7
452259.1531,6784852.467,2034.013793,2070.88284,C7
452259.733,6784852.467,2034.828845,2071.883145,C7
452260.3126,6784852.467,2035.644146,2072.883449,C7
452260.8921,6784852.467,2036.459447,2073.883754,C7
452261.4708,6784852.467,2037.275396,2074.884059,C7
452262.0475,6784852.467,2038.092719,2075.884363,C7
452262.6231,6784852.467,2038.91085,2076.884668,C7
452263.1985,6784852.467,2039.729062,2077.884972,C7
452263.7738,6784852.467,2040.547403,2078.885277,C7
452264.3477,6784852.467,2041.36668,2079.88558,C7
452264.9195,6784852.467,2042.187442,2080.885885,C7
452265.4903,6784852.467,2043.00888,2081.88619,C7
452266.0612,6784852.467,2043.830317,2082.886495,C7
452266.6314,6784852.467,2044.652134,2083.886799,C7
452267.1999,6784852.467,2045.475212,2084.8871,C7
452267.7664,6784852.467,2046.299678,2085.887405,C7
452268.3321,6784852.467,2047.124646,2086.887709,C7
452268.8978,6784852.467,2047.949614,2087.888014,C7
452269.4625,6784852.467,2048.77525,2088.888319,C7
452270.0249,6784852.467,2049.602506,2089.88862,C7
452270.5854,6784852.467,2050.43101,2090.888924,C7
452271.1455,6784852.467,2051.259806,2091.889229,C7
452271.7056,6784852.467,2052.088601,2092.889534,C7
452272.2642,6784852.467,2052.918385,2093.889839,C7
452272.8199,6784852.467,2053.750181,2094.890143,C7
452273.3739,6784852.467,2054.583045,2095.890448,C7
452273.9279,6784852.467,2055.415952,2096.890753,C7
452274.4815,6784852.467,2056.2491,2097.891058,C7
452275.033,6784852.467,2057.083581,2098.891358,C7
452275.5817,6784852.467,2057.920019,2099.891663,C7
452276.129,6784852.467,2058.75731,2100.891968,C7
452276.6763,6784852.467,2059.594601,2101.892272,C7
452277.2229,6784852.467,2060.432362,2102.892577,C7
452277.7672,6784852.467,2061.271572,2103.892876,C7
452278.3093,6784852.467,2062.112288,2104.893181,C7
452278.8505,6784852.467,2062.953531,2105.893486,C7
452279.3904,6784852.467,2063.795587,2106.89379,C7
452279.9279,6784852.467,2064.639237,2107.894096,C7
452280.4641,6784852.467,2065.483673,2108.8944,C7
452280.9994,6784852.467,2066.328728,2109.894705,C7
452281.5319,6784852.467,2067.175508,2110.895002,C7
452282.0618,6784852.467,2068.023907,2111.895307,C7
452282.5909,6784852.467,2068.872804,2112.895612,C7
452283.1201,6784852.467,2069.721701,2113.895917,C7
452283.6492,6784852.467,2070.570597,2114.896221,C7
452284.1784,6784852.467,2071.419494,2115.896526,C7
452284.7061,6784852.467,2072.26923,2116.896831,C7
452285.2304,6784852.467,2073.121139,2117.897125,C7
452285.7516,6784852.467,2073.974907,2118.89743,C7
452286.272,6784852.467,2074.829181,2119.897734,C7
452286.7924,6784852.467,2075.683456,2120.898039,C7
452287.3129,6784852.467,2076.537731,2121.898344,C7
452287.8333,6784852.467,2077.392006,2122.898649,C7
452288.3523,6784852.467,2078.247091,2123.898954,C7
452288.8681,6784852.467,2079.10416,2124.89925,C7
452289.3813,6784852.467,2079.962791,2125.899555,C7
452289.8939,6784852.467,2080.821796,2126.89986,C7
452290.4064,6784852.467,2081.680801,2127.900165,C7
452290.919,6784852.467,2082.539805,2128.900469,C7
452291.4315,6784852.467,2083.39881,2129.900774,C7
452291.9428,6784852.467,2084.258575,2130.901079,C7
452292.4511,6784852.467,2085.120121,2131.901378,C7
452292.9572,6784852.467,2085.982968,2132.901683,C7
452293.4628,6784852.467,2086.846084,2133.901988,C7
452293.9684,6784852.467,2087.7092,2134.902293,C7
452294.474,6784852.467,2088.572316,2135.902597,C7
452294.9796,6784852.467,2089.435432,2136.902902,C7
452295.484,6784852.467,2090.299241,2137.903207,C7
452295.9857,6784852.467,2091.164617,2138.903508,C7
452296.4856,6784852.467,2092.031062,2139.903813,C7
452296.9852,6784852.467,2092.897697,2140.904118,C7
452297.4847,6784852.467,2093.764331,2141.904423,C7
452297.9843,6784852.467,2094.630964,2142.904727,C7
452298.4839,6784852.467,2095.497598,2143.905032,C7
452298.9823,6784852.467,2096.364845,2144.905337,C7
452299.4785,6784852.467,2097.233437,2145.90564,C7
452299.9731,6784852.467,2098.102893,2146.905945,C7
452300.4675,6784852.467,2098.972473,2147.906249,C7
452300.9619,6784852.467,2099.842055,2148.906554,C7
452301.4563,6784852.467,2100.711636,2149.906859,C7
452301.9507,6784852.467,2101.581217,2150.907164,C7
452302.4442,6784852.467,2102.45132,2151.907469,C7
452302.9357,6784852.467,2103.322541,2152.907772,C7
452303.426,6784852.467,2104.194439,2153.908077,C7
452303.9162,6784852.467,2105.066416,2154.908382,C7
452304.4064,6784852.467,2105.938392,2155.908686,C7
452304.8965,6784852.467,2106.810369,2156.908991,C7
452305.3867,6784852.467,2107.682346,2157.909296,C7
452305.8759,6784852.467,2108.554898,2158.909601,C7
452306.3629,6784852.467,2109.428654,2159.909905,C7
452306.8486,6784852.467,2110.3031,2160.91021,C7
452307.3342,6784852.467,2111.177603,2161.910514,C7
452307.8199,6784852.467,2112.052108,2162.910819,C7
452308.3055,6784852.467,2112.926612,2163.911124,C7
452308.7912,6784852.467,2113.801117,2164.911429,C7
452309.2768,6784852.467,2114.67562,2165.911733,C7
452309.7625,6784852.467,2115.550125,2166.912038,C7
452310.2481,6784852.467,2116.424629,2167.912343,C7
452310.7338,6784852.467,2117.299134,2168.912648,C7
452311.2194,6784852.467,2118.173637,2169.912952,C7
452311.7051,6784852.467,2119.048142,2170.913257,C7
452312.1907,6784852.467,2119.922646,2171.913562,C7
452312.6756,6784852.467,2120.797555,2172.913867,C7
452313.1591,6784852.467,2121.673276,2173.914172,C7
452313.6418,6784852.467,2122.549413,2174.914476,C7
452314.1244,6784852.467,2123.425557,2175.914781,C7
452314.6071,6784852.467,2124.301701,2176.915086,C7
452315.0898,6784852.467,2125.177845,2177.915391,C7
452315.5725,6784852.467,2126.053988,2178.915695,C7
452316.0552,6784852.467,2126.930132,2179.916,C7
452316.5379,6784852.467,2127.806277,2180.916305,C7
452317.0205,6784852.467,2128.682421,2181.91661,C7
452317.5032,6784852.467,2129.558564,2182.916914,C7
452317.9859,6784852.467,2130.434708,2183.917219,C7
452318.4686,6784852.467,2131.310852,2184.917524,C7
452318.9513,6784852.467,2132.186989,2185.917829,C7
452319.4342,6784852.467,2133.063017,2186.918133,C7
452319.9174,6784852.467,2133.938849,2187.918438,C7
452320.4008,6784852.467,2134.814587,2188.918743,C7
452320.8842,6784852.467,2135.690325,2189.919048,C7
452321.3677,6784852.467,2136.566062,2190.919352,C7
452321.8511,6784852.467,2137.441801,2191.919657,C7
452322.3345,6784852.467,2138.317539,2192.919962,C7
452322.8179,6784852.467,2139.193277,2193.920267,C7
452323.3013,6784852.467,2140.069014,2194.920571,C7
452323.7848,6784852.467,2140.944752,2195.920876,C7
452324.2682,6784852.467,2141.82049,2196.921181,C7
452324.7516,6784852.467,2142.696228,2197.921486,C7
452325.235,6784852.467,2143.571966,2198.92179,C7
452325.7186,6784852.467,2144.44763,2199.922095,C7
452326.203,6784852.467,2145.322823,2200.922399,C7
452326.6887,6784852.467,2146.197293,2201.922704,C7
452327.175,6784852.467,2147.071438,2202.923009,C7
452327.6613,6784852.467,2147.945582,2203.923314,C7
452328.1475,6784852.467,2148.819726,2204.923618,C7
452328.6338,6784852.467,2149.693871,2205.923923,C7
452329.1203,6784852.467,2150.567904,2206.924228,C7
452329.6078,6784852.467,2151.441381,2207.924531,C7
452330.0967,6784852.467,2152.314091,2208.924836,C7
452330.5861,6784852.467,2153.186471,2209.925141,C7
452331.0756,6784852.467,2154.058851,2210.925446,C7
452331.565,6784852.467,2154.931231,2211.925751,C7
452332.0545,6784852.467,2155.80361,2212.926055,C7
452332.5443,6784852.467,2156.675796,2213.92636,C7
452333.0355,6784852.467,2157.54721,2214.926663,C7
452333.5283,6784852.467,2158.417665,2215.926967,C7
452334.0219,6784852.467,2159.287736,2216.927272,C7
452334.5154,6784852.467,2160.157808,2217.927577,C7
452335.009,6784852.467,2161.02788,2218.927882,C7
452335.5025,6784852.467,2161.89795,2219.928186,C7
452335.9966,6784852.467,2162.767713,2220.928491,C7
452336.4925,6784852.467,2163.636447,2221.928792,C7
452336.9903,6784852.467,2164.504058,2222.929097,C7
452337.4889,6784852.467,2165.371259,2223.929402,C7
452337.9875,6784852.467,2166.238461,2224.929707,C7
452338.486,6784852.467,2167.105662,2225.930011,C7
452338.9846,6784852.467,2167.972863,2226.930316,C7
452339.484,6784852.467,2168.8396,2227.930621,C7
452339.9856,6784852.467,2169.705003,2228.93092,C7
452340.4895,6784852.467,2170.56915,2229.931225,C7
452340.994,6784852.467,2171.432898,2230.93153,C7
452341.4986,6784852.467,2172.296647,2231.931835,C7
452342.0031,6784852.467,2173.160395,2232.93214,C7
452342.5076,6784852.467,2174.024143,2233.932444,C7
452343.0133,6784852.467,2174.887218,2234.932749,C7
452343.5218,6784852.467,2175.7486,2235.933048,C7
452344.0327,6784852.467,2176.608627,2236.933353,C7
452344.5441,6784852.467,2177.468313,2237.933657,C7
452345.0555,6784852.467,2178.328,2238.933962,C7
452345.5669,6784852.467,2179.187687,2239.934267,C7
452346.0783,6784852.467,2180.047373,2240.934572,C7
452346.5913,6784852.467,2180.906116,2241.934877,C7
452347.1079,6784852.467,2181.762731,2242.935176,C7
452347.6267,6784852.467,2182.617946,2243.935481,C7
452348.146,6784852.467,2183.472933,2244.935786,C7
452348.6652,6784852.467,2184.327919,2245.93609,C7
452349.1845,6784852.467,2185.182906,2246.936395,C7
452349.7037,6784852.467,2186.037894,2247.9367,C7
452350.225,6784852.467,2186.89159,2248.937006,C7
452350.7507,6784852.467,2187.742642,2249.93731,C7
452351.2786,6784852.467,2188.592303,2250.937615,C7
452351.8066,6784852.467,2189.441919,2251.937919,C7
452352.3346,6784852.467,2190.291536,2252.938224,C7
452352.8625,6784852.467,2191.141153,2253.938529,C7
452353.3908,6784852.467,2191.990607,2254.938834,C7
452353.9211,6784852.467,2192.838782,2255.939135,C7
452354.4547,6784852.467,2193.684886,2256.93944,C7
452354.9898,6784852.467,2194.530032,2257.939745,C7
452355.5258,6784852.467,2195.374581,2258.94005,C7
452356.0641,6784852.467,2196.217725,2259.940351,C7
452356.6039,6784852.467,2197.059856,2260.940656,C7
452357.1445,6784852.467,2197.901488,2261.940961,C7
452357.6869,6784852.467,2198.741972,2262.941262,C7
452358.2315,6784852.467,2199.581046,2263.941567,C7
452358.7769,6784852.467,2200.419557,2264.941871,C7
452359.3237,6784852.467,2201.257216,2265.942177,C7
452359.8731,6784852.467,2202.093116,2266.942481,C7
452360.424,6784852.467,2202.928066,2267.942785,C7
452360.9757,6784852.467,2203.762441,2268.94309,C7
452361.5297,6784852.467,2204.595328,2269.94339,C7
452362.0858,6784852.467,2205.426847,2270.943695,C7
452362.6427,6784852.467,2206.257769,2271.943999,C7
452363.2014,6784852.467,2207.087512,2272.944301,C7
452363.7628,6784852.467,2207.915428,2273.944606,C7
452364.3254,6784852.467,2208.742516,2274.944911,C7
452364.8892,6784852.467,2209.568764,2275.945216,C7
452365.4559,6784852.467,2210.393111,2276.945517,C7
452366.0243,6784852.467,2211.216189,2277.945822,C7
452366.5938,6784852.467,2212.038584,2278.946126,C7
452367.1655,6784852.467,2212.859396,2279.946424,C7
452367.7397,6784852.467,2213.67846,2280.946729,C7
452368.315,6784852.467,2214.496819,2281.947034,C7
452368.8919,6784852.467,2215.313953,2282.947338,C7
452369.4721,6784852.467,2216.128816,2283.947643,C7
452370.0538,6784852.467,2216.942571,2284.947948,C7
452370.6367,6784852.467,2217.755488,2285.948253,C7
452371.2225,6784852.467,2218.566333,2286.948551,C7
452371.8105,6784852.467,2219.375575,2287.948856,C7
452372.3996,6784852.467,2220.184016,2288.949161,C7
452372.991,6784852.467,2220.99075,2289.949458,C7
452373.5854,6784852.467,2221.795342,2290.949763,C7
452374.1809,6784852.467,2222.599069,2291.950068,C7
452374.7781,6784852.467,2223.401494,2292.950373,C7
452375.3789,6784852.467,2224.20127,2293.950678,C7
452375.9816,6784852.467,2224.999659,2294.950983,C7
452376.5854,6784852.467,2225.797142,2295.951288,C7
452377.1923,6784852.467,2226.592343,2296.951583,C7
452377.8016,6784852.467,2227.385606,2297.951888,C7
452378.4122,6784852.467,2228.177935,2298.952193,C7
452379.0252,6784852.467,2228.968393,2299.95249,C7
452379.6415,6784852.467,2229.756314,2300.952795,C7
